"","score","text"
"1658",0,"We make it happen for you. https://t.co/GsTB6mfRU9 #wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon https://t.co/C3ps4NHzi7"
"1659",0,"$SODE Investor Information https://t.co/iLXZ5LFvB8 #wsj #nytimes #reuters #bloomberg #jimmyfallon #forbes #nasdaq https://t.co/ZBLQ7LTlBs"
"1660",0,"$SODE Investor Information https://t.co/C0ICXqYY0p #wsj #nytimes #reuters #bloomberg #jimmyfallon #forbes #nasdaq https://t.co/POH0ALYhnU"
"1661",0,"$SODE Investor Information https://t.co/BFA9iueR33 #wsj #nytimes #reuters #bloomberg #jimmyfallon #forbes #nasdaq https://t.co/9uW9RjCylj"
"1662",0,"$SODE Investor Information https://t.co/M3SiqlEqu8 #wsj #nytimes #reuters #bloomberg #jimmyfallon #forbes #nasdaq https://t.co/ccE2LOeifp"
"1663",0,"$SODE Investor Information https://t.co/YwprGihUS8 #wsj #nytimes #reuters #bloomberg #jimmyfallon #forbes #nasdaq https://t.co/jlpJKpVnxE"
"1664",0,"$SODE Investor Information https://t.co/X5m3364Kn7 #wsj #nytimes #reuters #bloomberg #jimmyfallon #forbes #nasdaq https://t.co/6c7vbRV2Jh"
"1665",0,"$SODE Investor Information https://t.co/vReB1g49hB #wsj #nytimes #reuters #bloomberg #jimmyfallon #forbes #nasdaq https://t.co/beqGckQhAE"
"1666",0,"$SODE Investor Information https://t.co/vd4NaWFO6T #wsj #nytimes #reuters #bloomberg #jimmyfallon #forbes #nasdaq https://t.co/YJeLL7IohS"
"1667",0,"$SODE Investor Information https://t.co/soqT7K9uD6 #wsj #nytimes #reuters #bloomberg #jimmyfallon #forbes #nasdaq https://t.co/FxYXu2xFAS"
"1668",0,"$SODE Investor Information https://t.co/k80cSfMRTB #wsj #nytimes #reuters #bloomberg #jimmyfallon #forbes #nasdaq https://t.co/SF84fYX7nJ"
"1669",0,"$SODE Investor Information https://t.co/iLXZ5LFvB8 #wsj #nytimes #reuters #bloomberg #jimmyfallon #forbes #nasdaq https://t.co/1lKNVxhY5r"
"1670",0,"$SODE Investor Information https://t.co/VfT7BOwxHO #wsj #nytimes #reuters #bloomberg #jimmyfallon #forbes #nasdaq https://t.co/Z5XEkFSEsd"
"1671",0,"#madonna and #friends in #newyork #brooklyn #beautifulmadonna #mdnaskin #givegoodface #goddess https://t.co/SMkIYnNGrw"
"1672",0,"It's snowing. #westchester #newyork https://t.co/9Ie124INEr"
"1673",0,"Case Management Registered Nurse - #NewYork , NY (https://t.co/yKVjGJbDmW) Get Case Management Jobs"
"1674",0,"Nonstop to #Europe (#Amsterdam, #Paris, #Barcelona, #Rome) on St. Valentines from #NewYork from $391 R/T https://t.co/G3cOAko3Wn"
"1675",0,"$SODE Investor Information https://t.co/l2HxL9DEEN #wsj #nytimes #reuters #bloomberg #jimmyfallon #forbes #nasdaq https://t.co/pIGKQ69Wf1"
"1676",0,"#snow day in #nyc !!! #newyork #manhattan #snowy https://t.co/K4HnszTIYe"
"1677",-1,"Cmon #atlanta #atl you got me out here in my Sherilynn .  You trying to be #newyork sooo bad. https://t.co/jxhnvdluGQ"
"1678",0,"#Disney is hiring a Core #Systems #Engineer, apply now! (#NewYork) #job https://t.co/MvVbTxzdUn #DisneyJobs https://t.co/cmnCqub3tB"
"1679",-1,"Pricey Penthouse Rentals in #NewYork and Los Angeles https://t.co/7yP1LRJjzW https://t.co/BuNHgvJcVS"
"1680",0,"Music video and photo price sheet #dallas #newyork #la #miami https://t.co/CvXeQrFGBn"
"1681",0,"It's All About The Benjamins: Diddy Is 2017's Highest-Paid Musician https://t.co/ZJ7kY3FnNj #hiphop #jayz #barclay https://t.co/vbiIWB84xC"
"1682",1,"Woke up to find out that Stanton is a yankee well lets see how this goes #NewYork #WorldSeries"
"1683",1,"Join the Software Guidance &amp; Assistance team! See our latest #job opening here: https://t.co/KxWsEMWqOx https://t.co/SAqqVXWBzx"
"1684",0,"Tell me, what will you do in #NewYork? #wanderlust #photography https://t.co/pNVMAFPHJb"
"1685",1,"Like what You see from DanceGrind??? =Subscribe= To us on Youtube Today!!! ::: https://t.co/g0BWg3HgQd ::: #Rome #NewYork #Barcelona"
"1686",0,".@Giancarlo818 to the @Yankees! #MLB #Yankees #Stanton #baseball #follow #sports #newyork #NYC https://t.co/uEpxGYRd45"
"1687",0,"Now #Hiring #Prodmgmt @FoxNews is seeking a Full Stack Engineer to join their team in #NewYork #Job Apply Now! &gt;&gt; https://t.co/0oQSs9xGXs"
"1688",0,"Order morning coffee in a mug. Does no one. 
.
#newyorkcity #newyork #kaammute #fastwalkers https://t.co/yJyq1exkMB"
"1689",0,"Forget about your New Years Resolution! Write The Vision and Make It Plain!!! December 29, 2017 6:30pm-9:30pm Seats https://t.co/nf00e6FOjg"
"1690",0,"Forget about your New Years Resolution! Write The Vision and Make It Plain!!! December 29, 2017 6:30pm-9:30pm Seats https://t.co/tQ5znrJNSP"
"1691",1,"Important information from @NYCTBus regarding bus service changes affecting #LGA starting Saturday, December 9, 201 https://t.co/BjwEha2ZqK"
"1692",1,"Google has dedicated servers for you https://t.co/83OxwGJXdR #wsj #nytimes #reuters #bloomberg #thestreet https://t.co/T6t5GiKVXc"
"1693",0,"$NETE Net Element's Announce https://t.co/QtAm0w3lm3 #wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon https://t.co/K0McCqCtNf"
"1694",0,"$NETE Net Element's Announce https://t.co/b3k3maDtjw #wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon https://t.co/LsiTqggO4O"
"1695",1,"Google has dedicated servers for you https://t.co/oJGY4EUxWJ #wsj #nytimes #reuters #bloomberg #thestreet https://t.co/i6oEzfTiUG"
"1696",0,"$NETE Net Element's Announce https://t.co/XmS34lhr4j #wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon https://t.co/rZhbmiFb1p"
"1697",1,"Google has dedicated servers for you https://t.co/dT83Q3eEYM #wsj #nytimes #reuters #bloomberg #thestreet https://t.co/pYud8WBB96"
"1698",1,"Google has dedicated servers for you https://t.co/mMTXM5y8zF #wsj #nytimes #reuters #bloomberg #thestreet https://t.co/snvVfQWQL4"
"1699",1,"Google has dedicated servers for you https://t.co/O3VXyd9Df1 #wsj #nytimes #reuters #bloomberg #thestreet https://t.co/s42jyARaMU"
"1700",1,"Google has dedicated servers for you https://t.co/8UtVZyoMrM #wsj #nytimes #reuters #bloomberg #thestreet https://t.co/aQGOg3OWho"
"1701",1,"Google has dedicated servers for you https://t.co/ZTFyAMbt7b #wsj #nytimes #reuters #bloomberg #thestreet https://t.co/WItpfCe72y"
"1702",0,"$NETE Net Element's Announce https://t.co/004tnjdSR0 #wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon https://t.co/aJQDPxRems"
"1703",0,"$NETE Net Element's Announce https://t.co/ODahiOQqgy #wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon https://t.co/dEKvi08Pes"
"1704",0,"$NETE Net Element's Announce https://t.co/iZm1XfozOQ #wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon https://t.co/eBPJQCPntY"
"1705",0,"https://t.co/euuroxrwIo TOME 2017 Spring Summer Womens #TOME #pleating #accordion #pleats #pliss #accordionpleats https://t.co/ZyhgAVIfXy"
"1706",0,"@JoNosuchinsky @FNC_Ladies_Rule Wishing all of #NewYorkCity a #MerryChristmas from your #friends in #Canada. Have a https://t.co/KebtgsPIrp"
"1707",1,"Helooo #newyork its #snow what can I drink to keep this #mzansi body warm #where2beza #experience #drinks https://t.co/d04GBPC6xp"
"1708",0,"People need to hear you https://t.co/GsTB6mfRU9
#wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon #forbes https://t.co/aHDqU46jL5"
"1709",0,"People need to hear you https://t.co/0LDEmBD67m
#wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon #forbes https://t.co/NAfS5FdM5L"
"1710",-1,"Members of the #NewYork chapter of the Hells Angels appear as extras in this #film https://t.co/rQcrbfTDqi"
"1711",0,"Snow day!
.
.
.
#nyc #brooklyn #brooklynbridge #manhattan #newyork #sights #architecture #bridge #landmark https://t.co/302ZQVRfGN"
"1712",2,"Can you recommend anyone for this #job? Associate Media Manager, Integrated Media - https://t.co/UPo2yzRj5k https://t.co/vztXn5wLfi"
"1713",0,"Forget about your New Years Resolution! Write The Vision and Make It Plain!!! December 29, 2017 6:30pm-9:30pm Seats https://t.co/wJlKc5XHTo"
"1714",0,"Forget about your New Years Resolution! Write The Vision and Make It Plain!!! December 29, 2017 6:30pm-9:30pm Seats https://t.co/9NaDjSBQL6"
"1715",1,"Time to  for that UNO from #Philadelphia to #NewYork. Good luck.
https://t.co/Yt1BrKE2pn https://t.co/0reM3D8IeB"
"1716",0,"Catch it 



#snow #mccarrenpark #bk #brooklyn #nyc #ny #newyorkcity #newyork https://t.co/roIqJIIbbb"
"1717",0,"See our latest #NewYork, NY #job and click to apply: Food Manufacturer seeks a SALES REPRESENTATIVE - https://t.co/0Z4PBM4qMH"
"1718",0,"#NewYork team out and about! https://t.co/nxMZNEsDIW"
"1719",1,"Want to work at 24 Seven? We're #hiring in #NewYork, NY! Click for details: https://t.co/Y2HKGb4x5M #Finance #Job #Jobs #CareerArc"
"1720",3,"SUPER privileged to look around Sumaida+Khuranas development in NoliTa: 7 exquisite apartments designed by Tadao A https://t.co/xeoEWQY9lf"
"1721",0,"See our latest #NewYork, NY #job and click to apply: Senior Consultant, Network Consulting - https://t.co/t6NSw30UU3 #Sales #Hiring"
"1722",0,"#Saturday #brunch in #NewYork, by the #HighLine #utunewyorktips #food #yummy #foodporn https://t.co/bGUjtdU4N8"
"1723",2,"#Music variety for your weekend!
Show 288- Theme sets- ""Ask, Aim, Hot New Music.""
#singersongwriter, #newmusic out https://t.co/FisGCkJIXz"
"1724",1,"Can you recommend anyone for this #job in #NewYork, NY? https://t.co/GeKdSmv1lT #BusinessMgmt #Hiring"
"1725",0,"Have you ever thought about connecting with a professional #matchmaker? Take a look at our website! Could you be a https://t.co/yBa18EWWqj"
"1726",0,"#FBI reportedly investigating #NewYork Gov. #AndrewCuomo office's hiring practices https://t.co/ccXbJtWIAv #Democrats"
"1727",0,"2011 Topps Gypsy Queen Wall Climbers Mike Stanton No. WC2 #Yankees #NewYork #NYY #GiancarloStanton #Stanton https://t.co/Idiop24bbO"
"1728",0,"We're #hiring! Read about our latest #job opening here: Technical Designer for Men's RTW - https://t.co/4pDsgRXhTY https://t.co/elJ0FvqscE"
"1729",0,"An election for Congress https://t.co/Li37b8BrRN on June 26th, 2018 for primary elections in #NewYork District 11 v https://t.co/gOb0IhwTef"
"1730",0,"We're #hiring! Click to apply: Flex PLM Coordinator - https://t.co/9MimJnh42D #ProductMgmt #NewYork, NY #Job #Jobs #CareerArc"
"1731",0,"Yup....Another one  (@djkhaled) voice #B5 #brand  #wordupmagazine #wordup #newyork #usher https://t.co/fOjyXSRhlB"
"1732",0,"No Santas allowed!
#SantaCon #SantaClaus 
#EastVillage #NewYork #nyc #manhattan https://t.co/TM88m9BStk"
"1733",1,"Google has dedicated servers for you https://t.co/Zjpwtkv7PK #wsj #nytimes #reuters #bloomberg #thestreet https://t.co/1m07IdVKD8"
"1734",1,"Google has dedicated servers for you https://t.co/ZTFyAMbt7b #wsj #nytimes #reuters #bloomberg #thestreet https://t.co/5msap86aOB"
"1735",1,"Google has dedicated servers for you https://t.co/nXyKE1L6md #wsj #nytimes #reuters #bloomberg #thestreet https://t.co/5dXpHBarTR"
"1736",1,"Google has dedicated servers for you https://t.co/HuYmQEYjQY #wsj #nytimes #reuters #bloomberg #thestreet https://t.co/U0kNdEFaYo"
"1737",1,"Google has dedicated servers for you https://t.co/vRBR4P6YOk #wsj #nytimes #reuters #bloomberg #thestreet https://t.co/JD4eyMHtMX"
"1738",-2,"Taser abuse widespread on unarmed prisoners
https://t.co/3i66m7ia8x
Guards and cops held unaccountable for illegal https://t.co/DaMUvvL7SH"
"1739",1,"What firstfeels like #nevergetsold #winterishere #newyork https://t.co/JJNuAuajh8"
"1740",0,"#fairytaleofnewyork #snow #newyork #happyholidays #christmasiscoming #winterwonderland @ Times https://t.co/QjKDdxb5t5"
"1741",0,"A winter wonderland, of sorts #NewYork #snow https://t.co/UUktIezkHs"
"1742",2,"WIN LOTTO! How To Pick Winning Lottery Numbers https://t.co/61awxpPvOu   #Newyork #Brooklyn #Rochester #Yonkers https://t.co/2q9uqU91FK"
"1743",1,"Google has dedicated servers for you https://t.co/sSDY63drxt #wsj #nytimes #reuters #bloomberg #thestreet https://t.co/Ja3bnKH97b"
"1744",1,"Google has dedicated servers for you https://t.co/zYX6dNqQTf #wsj #nytimes #reuters #bloomberg #thestreet https://t.co/jWcURZ1fMo"
"1745",1,"This #job might be a great fit for you: VP of Operations - https://t.co/cJm7Kv0u2i #Marketing #NewYork, NY #Hiring #CareerArc"
"1746",0,"Today 
.
.
#ny #nyc #nycity #newyork #newyorkcity #nuevayork #manhattan #iloveny #usa #snow https://t.co/m3Y8aShuXJ"
"1747",0,"Playing new originals @rockwoodmusichall tonight with @wearestringsattached @theprojecttrio and a bunch of other gr https://t.co/pp2S9VmnE5"
"1748",1,"What type of #Influencer are you in #business? Are you setting the appropriate example for your #employees, https://t.co/pUMfIDpuBK"
"1749",0,"New York Yankees #NewYorkYankees #SaturdayMorning Giancarlo Stanton #ThingsITrustMoreThanFoxNews #OpenReg2018 https://t.co/rAE20ghSEg"
"1750",0,"Run a business in New York? Add your biz to our #NewYork business directory &gt; https://t.co/ecMjiA6bJJ https://t.co/GK46VOLpV5 #QNIV"
"1751",0,"Doug Jones Tries to Make the Alabama Senate Race at Least Partly About Him https://t.co/i9js100h6d #NewYorker https://t.co/QzIDbwT9Bk"
"1752",0,"Buy her the new color. https://t.co/eX6nHuLrJM #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando https://t.co/RDYaUHN4gq"
"1753",0,"Buy her the new color. https://t.co/sfg6A52S3b #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando https://t.co/M9wxysBPQZ"
"1754",1,"#REALTORS Meet #Cash #Buyers #Investors at #FREE #RealEstate #EVENTS in #CHICAGO #NEWYORK #FLORIDA #CALIFORNIA #UTAH https://t.co/RROaGLN51O"
"1755",-1,"#Flight DELAY?! CONTACT US! FLY RESPONSIBLY!

But #travel more!

#avgeek #blog #travelblogger #travelling #chicago https://t.co/S7PaXAJ3x8"
"1756",0,"ORDER NOW... #marilynmonroe #PardonThisSwag #pillows #Urban #Custom #apparel #newyork #city https://t.co/kUx3N4WIrH"
"1757",1,"@Miss_Angel_Baby DEAL!!! We may as well go to #NewYork for  @Yankees vs. @BlueJays game too!"
"1758",0,"Buy her the new color. https://t.co/lySUcDm19S #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando https://t.co/yDjFDc4dRA"
"1759",0,"Buy her the new color. https://t.co/rYXUfv0MEk #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando https://t.co/cAzIvRwLVP"
"1760",0,"Buy her the new color. https://t.co/e8nwuTido3 #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando https://t.co/7dyJOwIW1h"
"1761",0,"Buy her the new color. https://t.co/WSV6PwBrB9 #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando https://t.co/GAAWzKhGcs"
"1762",0,"Buy her the new color. https://t.co/oT5h2GFbcG #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando https://t.co/PRF607tEdf"
"1763",0,"Buy her the new color. https://t.co/4FSjdVLcjD #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando https://t.co/Z0nxrYtJeN"
"1764",0,"Buy her the new color. https://t.co/7yLpbjl3rd #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando https://t.co/3VQpEuC1kv"
"1765",0,"Buy her the new color. https://t.co/L1y1ayVKWf #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando https://t.co/YSWowabn83"
"1766",0,"Buy her the new color. https://t.co/isaqsy7emR #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando https://t.co/NZUTm0sIU0"
"1767",0,"Missing in action, the New York City skyline from Hoboken in today's snow storm. #newyork #newyorkcity #nyc https://t.co/vT4cMqdewd"
"1768",1,"What type of #Influencer are you in #business? Are you setting the appropriate example for your #employees, https://t.co/8YeuB7QKd8"
"1769",0,"Buy her the new color. https://t.co/04BA8pITq1 #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando https://t.co/lCaN5oGtTt"
"1770",0,"Buy her the new color. https://t.co/i8GLaX16ch #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando https://t.co/0rxqR9IwV7"
"1771",0,"Buy her the new color. https://t.co/gZfmmxcU2G #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando https://t.co/X9HJu54WV5"
"1772",0,"Buy her the new color. https://t.co/SGXLw1fHSt #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando https://t.co/PZwlSOoOZo"
"1773",1,"Snow love hate relationship #snow #love #hate #newyork #newjersey #tomdudley #blues #like https://t.co/eVW3VfM4Qi"
"1774",0,"911 Inside Job and Hereafter (Modified) by Richard Koshimizu https://t.co/47BLAH2Og8 #Newyork #NYFD #NYY #NYC #job #iphone"
"1775",0,"#firstsnow #snowynewyork #winter #nyc #newyork @ Upper West Side https://t.co/JrcYzHlkwx"
"1776",0,"Snowy #Owl Arrival https://t.co/7YuFWQMG9l #snowyowl #bird #birding #conservation #education #science #outdoors https://t.co/dLSbhrvVbK"
"1777",0,"DJ Mustard Detained After TSA Found Gun In Friend's Bag https://t.co/v0kJvkDd8k #hiphop #jayz #barclay #hov #drdre https://t.co/uCYDPpAJGy"
"1778",-1,"First package decorated. Don't want to overdue it so I'll keep it simple. #newyork #texas #mail https://t.co/Dze4g67LJk"
"1779",0,"Sandy Toes Project school looks.
https://t.co/aWXO812FPT
 #surfing #Florida #beach #life #yoga #relax #wsj #nytimes https://t.co/oAAXsiCugH"
"1780",0,"Sandy Toes Project school looks.
https://t.co/qYPWNogKwq
 #surfing #Florida #beach #life #yoga #relax #wsj #nytimes https://t.co/vIFXSUCJgt"
"1781",0,"Sandy Toes Project school looks.
https://t.co/VuXdGv10gR
 #surfing #Florida #beach #life #yoga #relax #wsj #nytimes https://t.co/ICeru7rm0R"
"1782",0,"See our latest #NewYork, NY #job and click to apply: Administrative Assistant / Japanese pharmaceutical company https://t.co/ON5P7jwTuT"
"1783",0,"The real question here is why didn't Stanton want to go to the Pittsburgh Pirates over the Yankees? ??????? https://t.co/JsURjcQhrc"
"1784",0,"We're #hiring! Read about our latest #job opening here: Assistant, TV Activation - https://t.co/K5fopzqXhl https://t.co/NXNA2o6l2Z"
"1785",2,"Love how my body is getting and I didn't have to get surgery for it either it's called working out and eating good https://t.co/scp8eKaY1b"
"1786",1,"This #job might be a great fit for you: Director of Revenue Management - https://t.co/P3byZiT5sh #BusinessMgmt #NewYork, NY #Hiring"
"1787",0,"""Discipline is the bridge between goals and accomplishments""
Artist: @letterswithyoo
Location: Brooklyn Bridge NY, https://t.co/rAwf0lm5TT"
"1788",0,"""Let it snow, let it snow, let it snow ""

@CentralParkNYC @NYC @discovering_NYC @yourtake #NYC #NewYork #Night https://t.co/j6IpcoGrK5"
